CarNumber,LastName,Sector,Time,EntryTime,ExitTime,Lap,Flag
18,Gutierrez,S5,11.9438,58208.7705,58220.7143,12,Green
2,Newgarden,S5,11.9121,59166.6617,59178.5738,12,Green
8,Chilton,S5,11.5633,58239.8045,58251.3678,12,Green
27,Andretti,S5,12.1629,58386.0348,58398.1977,12,Green
83,Kimball,S5,11.8473,57793.6029,57805.4502,12,Green
20,Pigot,S5,11.9066,58531.7929,58543.6995,12,Green
14,Munoz,S5,12.0631,58221.5893,58233.6524,12,Green
3,Castroneves,S5,11.529,59438.2292,59449.7582,12,Green
15,Rahal,S5,11.2708,58429.7833,58441.0541,12,Green
1,Pagenaud,S5,11.559,58356.7992,58368.3582,12,Green
7,Aleshin,S5,12.1814,58380.3643,58392.5457,12,Green
26,Sato,S5,11.3342,58307.8385,58319.1727,12,Green
21,Hildebrand,S5,11.2224,57552.0183,57563.2407,12,Green
3,Castroneves,S5,11.5723,59541.7846,59553.3569,13,Green
15,Rahal,S5,11.751,58877.0024,58888.7534,13,Green
1,Pagenaud,S5,11.6077,58434.7025,58446.3102,13,Green
19,Jones,S5,12.2422,58295.7135,58307.9557,13,Green
18,Gutierrez,S5,12.0262,58288.5738,58300.6,13,Green
4,Daly,S5,12.4654,59358.3272,59370.7926,13,Green
8,Chilton,S5,11.8192,58318.2884,58330.1076,13,Green
27,Andretti,S5,12.5119,58465.3531,58477.865,13,Green
83,Kimball,S5,12.3285,58110.0571,58122.3856,13,Green
20,Pigot,S5,13.3156,58869.2599,58882.5755,13,Green
14,Munoz,S5,14.5234,58301.6774,58316.2008,13,Green
7,Aleshin,S5,12.5091,58459.9064,58472.4155,13,Green
26,Sato,S5,11.2028,58388.3936,58399.5964,13,Green
21,Hildebrand,S5,11.4965,57629.0661,57640.5626,13,Green
12,Power,S5,11.9023,59055.2019,59067.1042,13,Green
16,Servia,S5,11.4126,57925.0309,57936.4435,13,Green
5,Hinchcliffe,S5,11.6048,58348.4783,58360.0831,13,Green
3,Castroneves,S5,11.4888,59644.7281,59656.2169,14,Green
15,Rahal,S5,11.7399,58982.5606,58994.3005,14,Green
1,Pagenaud,S5,11.435,58512.3594,58523.7944,14,Green
7,Aleshin,S5,11.6254,58538.5864,58550.2118,14,Green
8,Chilton,S5,11.9337,58397.6233,58409.557,14,Green
83,Kimball,S5,11.6762,58188.8525,58200.5287,14,Green
20,Pigot,S5,12.9494,58988.4221,59001.3715,14,Green
14,Munoz,S5,11.5502,58384.318,58395.8682,14,Green
19,Jones,S5,11.8562,58376.8343,58388.6905,14,Green
18,Gutierrez,S5,12.0453,58368.4335,58380.4788,14,Green
26,Sato,S5,12.6771,58891.728,58904.4051,14,Green
21,Hildebrand,S5,11.8952,58006.5888,58018.484,14,Green
12,Power,S5,11.8961,59157.7,59169.5961,14,Green
16,Servia,S5,11.2388,58001.8671,58013.1059,14,Green
5,Hinchcliffe,S5,12.8189,58438.2294,58451.0483,14,Green
4,Daly,S5,12.4326,59509.8895,59522.3221,14,Green
4,Daly,S5,12.1396,59617.2791,59629.4187,15,Green
8,Chilton,S5,11.8933,58477.8116,58489.7049,15,Green
83,Kimball,S5,12.2604,58269.2701,58281.5305,15,Green
20,Pigot,S5,12.9549,59096.1425,59109.0974,15,Green
14,Munoz,S5,12.3764,58463.9206,58476.297,15,Green
19,Jones,S5,11.6968,58456.2365,58467.9333,15,Green
1,Pagenaud,S5,11.8986,59376.1289,59388.0275,15,Green
7,Aleshin,S5,11.9969,59349.9053,59361.9022,15,Green
26,Sato,S5,12.3017,58999.9985,59012.3002,15,Green
21,Hildebrand,S5,11.6121,58084.9549,58096.567,15,Green
16,Servia,S5,11.6454,58363.0961,58374.7415,15,Green
5,Hinchcliffe,S5,13.3139,58522.1869,58535.5008,15,Green
18,Gutierrez,S5,11.9324,58448.8305,58460.7629,15,Green
1,Pagenaud,S5,11.7445,59478.633,59490.3775,16,Green
7,Aleshin,S5,11.7492,59456.9634,59468.7126,16,Green
26,Sato,S5,13.436,59105.0284,59118.4644,16,Green
21,Hildebrand,S5,11.6273,58163.2906,58174.9179,16,Green
16,Servia,S5,11.29,58440.4636,58451.7536,16,Green
18,Gutierrez,S5,11.8512,58528.7267,58540.5779,16,Green
5,Hinchcliffe,S5,13.1393,58880.9853,58894.1246,16,Green
8,Chilton,S5,12.4055,58886.2416,58898.6471,16,Green
83,Kimball,S5,12.5659,59425.7459,59438.3118,16,Green
20,Pigot,S5,12.9494,59205.2318,59218.1812,16,Green
14,Munoz,S5,12.1444,58544.6938,58556.8382,16,Green
19,Jones,S5,11.8341,58535.7836,58547.6177,16,Green
1,Pagenaud,S5,11.4794,59580.4573,59591.9367,17,Green
26,Sato,S5,12.9175,59212.6019,59225.5194,17,Green
21,Hildebrand,S5,11.5909,58242.2836,58253.8745,17,Green
16,Servia,S5,11.2147,58516.8741,58528.0888,17,Green
5,Hinchcliffe,S5,12.1041,58988.2118,59000.3159,17,Green
8,Chilton,S5,12.1505,58994.6049,59006.7554,17,Green
83,Kimball,S5,12.5388,59532.9099,59545.4487,17,Green
14,Munoz,S5,12.7131,58903.7966,58916.5097,17,Green
19,Jones,S5,13.1893,59342.8523,59356.0416,17,Green
18,Gutierrez,S5,12.7269,58865.4553,58878.1822,17,Green
1,Pagenaud,S5,11.4497,59681.8037,59693.2534,18,Green
21,Hildebrand,S5,12.0133,58490.7966,58502.8099,18,Green
16,Servia,S5,11.9815,59504.8312,59516.8127,18,Green
5,Hinchcliffe,S5,12.8334,59094.4038,59107.2372,18,Green
8,Chilton,S5,12.3932,59103.1927,59115.5859,18,Green
83,Kimball,S5,11.931,59641.3125,59653.2435,18,Green
14,Munoz,S5,12.5553,59012.086,59024.6413,18,Green
19,Jones,S5,12.2002,59454.4315,59466.6317,18,Green
18,Gutierrez,S5,12.576,58975.3962,58987.9722,18,Green
21,Hildebrand,S5,12.3052,59346.7861,59359.0913,19,Green
16,Servia,S5,11.7688,59612.9914,59624.7602,19,Green
8,Chilton,S5,12.2909,59223.0678,59235.3587,19,Green
83,Kimball,S5,12.1486,59747.1668,59759.3154,19,Checker
14,Munoz,S5,12.1889,59118.0602,59130.2491,19,Green
19,Jones,S5,12.8341,59562.9297,59575.7638,19,Green
18,Gutierrez,S5,12.5328,59082.7733,59095.3061,19,Green
21,Hildebrand,S5,11.9941,59451.3471,59463.3412,20,Green
16,Servia,S5,12.4296,59724.6508,59737.0804,20,Checker
18,Gutierrez,S5,12.0472,59188.5575,59200.6047,20,Green
21,Hildebrand,S5,12.1233,59581.924,59594.0473,21,Green
21,Hildebrand,S5,11.984,59685.6105,59697.5945,22,Green
4,Daly,S6,9.2066,55992.6083,56001.8149,0,Green
2,Newgarden,S6,8.6625,57211.5996,57220.2621,0,Green
8,Chilton,S6,8.6971,55973.0442,55981.7413,0,Green
27,Andretti,S6,10.6038,56306.1933,56316.7971,0,Red
83,Kimball,S6,8.5903,56004.9164,56013.5067,0,Green
20,Pigot,S6,8.9664,56876.3228,56885.2892,0,Green
21,Hildebrand,S6,8.9156,55988.2487,55997.1643,0,Green
12,Power,S6,8.8709,57365.983,57374.8539,0,Green
28,Hunter-Reay,S6,9.3245,56662.067,56671.3915,0,Green
10,Kanaan,S6,9.3639,56747.3783,56756.7422,0,Green
16,Servia,S6,9.0621,55996.172,56005.2341,0,Green
5,Hinchcliffe,S6,8.8728,56665.1145,56673.9873,0,Green
3,Castroneves,S6,8.4746,57242.2993,57250.7739,0,Green
15,Rahal,S6,8.9064,56992.5989,57001.5053,0,Green
98,Rossi,S6,8.6376,56037.9289,56046.5665,0,Green
1,Pagenaud,S6,8.8829,56726.2373,56735.1202,0,Green
7,Aleshin,S6,8.6379,56244.8326,56253.4705,0,Green
26,Sato,S6,8.8203,56019.9241,56028.7444,0,Green
83,Kimball,S6,9.2206,55926.7037,55935.9243,0,Green
20,Pigot,S6,9.1477,56796.287,56805.4347,0,Green
14,Munoz,S6,10.2909,55887.8775,55898.1684,0,Green
19,Jones,S6,9.3831,56223.7265,56233.1096,0,Green
9,Dixon,S6,9.1023,57172.3828,57181.4851,0,Green
18,Gutierrez,S6,10.1875,56260.9118,56271.0993,0,Green
4,Daly,S6,11.1803,55905.6515,55916.8318,0,Green
2,Newgarden,S6,8.6514,57135.1276,57143.779,0,Green
8,Chilton,S6,15.0641,55888.2991,55903.3632,0,Green
27,Andretti,S6,8.8441,56220.4355,56229.2796,0,Green
14,Munoz,S6,9.0845,56044.0319,56053.1164,0,Green
19,Jones,S6,11.7247,56319.3132,56331.0379,0,Red
9,Dixon,S6,10.0692,57253.2141,57263.2833,0,Green
18,Gutierrez,S6,9.8674,56716.9523,56726.8197,0,Green
1,Pagenaud,S6,12.1458,55903.3423,55915.4881,0,Green
7,Aleshin,S6,9.0315,56167.4126,56176.4441,0,Green
26,Sato,S6,8.9671,55940.7949,55949.762,0,Green
21,Hildebrand,S6,9.4905,55907.2644,55916.7549,0,Green
12,Power,S6,9.2895,57286.8054,57296.0949,0,Green
28,Hunter-Reay,S6,11.7836,56290.2222,56302.0058,0,Red
10,Kanaan,S6,9.0213,56667.4433,56676.4646,0,Green
16,Servia,S6,9.16,55916.1074,55925.2674,0,Green
5,Hinchcliffe,S6,9.9566,56261.8846,56271.8412,0,Green
3,Castroneves,S6,8.8301,57165.7633,57174.5934,0,Green
15,Rahal,S6,9.636,56695.7804,56705.4164,0,Green
98,Rossi,S6,8.9734,55959.7344,55968.7078,0,Green
3,Castroneves,S6,8.6059,57317.7833,57326.3892,1,Green
15,Rahal,S6,8.7797,57070.3203,57079.1,1,Green
9,Dixon,S6,10.9275,57444.213,57455.1405,1,Green
18,Gutierrez,S6,8.8989,56798.7257,56807.6246,1,Green
8,Chilton,S6,8.8685,56050.3862,56059.2547,1,Green
27,Andretti,S6,8.9379,56686.2819,56695.2198,1,Green
83,Kimball,S6,8.7227,56082.1345,56090.8572,1,Green
20,Pigot,S6,8.9244,56955.4109,56964.3353,1,Green
14,Munoz,S6,8.6908,56123.8481,56132.5389,1,Green
19,Jones,S6,9.0257,56668.8078,56677.8335,1,Green
28,Hunter-Reay,S6,8.7684,56740.4578,56749.2262,1,Green
10,Kanaan,S6,8.5987,56824.2228,56832.8215,1,Green
16,Servia,S6,8.7757,56074.2794,56083.0551,1,Green
5,Hinchcliffe,S6,8.7087,56744.2358,56752.9445,1,Green
4,Daly,S6,8.8471,56070.1317,56078.9788,1,Green
2,Newgarden,S6,10.357,57293.0739,57303.4309,1,Green
98,Rossi,S6,8.6177,56113.9803,56122.598,1,Green
1,Pagenaud,S6,8.4533,56802.749,56811.2023,1,Green
7,Aleshin,S6,9.6557,56333.9923,56343.648,1,Red
26,Sato,S6,8.5457,56095.9912,56104.5369,1,Green
21,Hildebrand,S6,8.8747,56066.4254,56075.3001,1,Green
12,Power,S6,8.7182,57442.7246,57451.4428,1,Green
4,Daly,S6,8.7964,56146.5448,56155.3412,2,Green
2,Newgarden,S6,8.6924,57373.0687,57381.7611,2,Green
8,Chilton,S6,9.9447,56133.8531,56143.7978,2,Green
27,Andretti,S6,8.7639,56763.9298,56772.6937,2,Green
83,Kimball,S6,8.7497,56158.973,56167.7227,2,Green
20,Pigot,S6,8.8784,57033.8891,57042.7675,2,Green
21,Hildebrand,S6,8.7843,56143.9974,56152.7817,2,Green
12,Power,S6,8.664,57518.8451,57527.5091,2,Green
28,Hunter-Reay,S6,11.0196,56817.1437,56828.1633,2,Green
10,Kanaan,S6,10.1571,56903.0439,56913.201,2,Green
16,Servia,S6,8.8168,56151.2253,56160.0421,2,Green
5,Hinchcliffe,S6,8.618,56821.2455,56829.8635,2,Green
3,Castroneves,S6,8.5426,57393.437,57401.9796,2,Green
15,Rahal,S6,8.6187,57146.6853,57155.304,2,Green
98,Rossi,S6,8.6081,56189.5473,56198.1554,2,Green
1,Pagenaud,S6,10.9827,56880.4378,56891.4205,2,Green
7,Aleshin,S6,8.6939,56704.7456,56713.4395,2,Green
26,Sato,S6,9.0533,56176.3035,56185.3568,2,Green
14,Munoz,S6,8.7249,56201.0192,56209.7441,2,Green
19,Jones,S6,9.5335,56747.8766,56757.4101,2,Green
9,Dixon,S6,8.7558,57524.507,57533.2628,2,Green
18,Gutierrez,S6,10.076,56885.8022,56895.8782,2,Green
3,Castroneves,S6,8.5224,57468.632,57477.1544,3,Green
15,Rahal,S6,8.551,57222.3541,57230.9051,3,Green
1,Pagenaud,S6,8.5292,56958.7325,56967.2617,3,Green
7,Aleshin,S6,8.6162,56781.353,56789.9692,3,Green
26,Sato,S6,10.0156,56255.2441,56265.2597,3,Green
14,Munoz,S6,10.9252,56281.4583,56292.3835,3,Red
19,Jones,S6,8.9178,56827.2619,56836.1797,3,Green
9,Dixon,S6,8.8987,57949.1469,57958.0456,3,Green
18,Gutierrez,S6,10.457,57255.1062,57265.5632,3,Green
4,Daly,S6,9.8228,56224.0814,56233.9042,3,Green
2,Newgarden,S6,8.9385,57769.5418,57778.4803,3,Green
8,Chilton,S6,8.8607,56212.8947,56221.7554,3,Green
27,Andretti,S6,8.762,56841.1092,56849.8712,3,Green
83,Kimball,S6,8.8755,56236.1263,56245.0018,3,Green
20,Pigot,S6,9.0462,57112.4092,57121.4554,3,Green
21,Hildebrand,S6,8.9963,56221.3409,56230.3372,3,Green
12,Power,S6,8.6339,57595.064,57603.6979,3,Green
28,Hunter-Reay,S6,22.6534,56896.0663,56918.7197,3,Green
10,Kanaan,S6,8.806,56981.6036,56990.4096,3,Green
16,Servia,S6,9.5145,56233.1988,56242.7133,3,Green
5,Hinchcliffe,S6,9.7609,56897.3189,56907.0798,3,Green
3,Castroneves,S6,9.1723,57927.7156,57936.8879,4,Green
15,Rahal,S6,8.8689,57302.1645,57311.0334,4,Green
14,Munoz,S6,9.1896,56815.2124,56824.402,4,Green
19,Jones,S6,9.7596,56906.2685,56916.0281,4,Green
9,Dixon,S6,8.8415,58027.5363,58036.3778,4,Green
18,Gutierrez,S6,8.8887,57336.5232,57345.4119,4,Green
4,Daly,S6,9.3209,56997.1083,57006.4292,4,Green
2,Newgarden,S6,8.9155,57848.3366,57857.2521,4,Green
8,Chilton,S6,8.9815,56942.6165,56951.598,4,Green
27,Andretti,S6,8.7091,56918.2763,56926.9854,4,Green
83,Kimball,S6,10.4972,56325.3288,56335.826,4,Red
20,Pigot,S6,8.7672,57623.0765,57631.8437,4,Green
21,Hildebrand,S6,10.4039,56307.6558,56318.0597,4,Red
12,Power,S6,9.2325,57956.2922,57965.5247,4,Green
28,Hunter-Reay,S6,10.1157,56986.9854,56997.1011,4,Green
10,Kanaan,S6,8.9883,57733.588,57742.5763,4,Green
16,Servia,S6,11.1742,56323.4101,56334.5843,4,Red
5,Hinchcliffe,S6,8.7226,56974.7645,56983.4871,4,Green
1,Pagenaud,S6,11.6862,57034.2514,57045.9376,4,Green
7,Aleshin,S6,8.6985,56857.5206,56866.2191,4,Green
26,Sato,S6,8.9643,56946.7997,56955.764,4,Green
3,Castroneves,S6,8.5811,58005.9931,58014.5742,5,Green
15,Rahal,S6,8.5381,57378.2125,57386.7506,5,Green
18,Gutierrez,S6,9.5183,57416.9435,57426.4618,5,Green
27,Andretti,S6,8.9672,56995.4167,57004.3839,5,Green
83,Kimball,S6,9.2633,56890.0595,56899.3228,5,Green
20,Pigot,S6,8.906,57699.869,57708.775,5,Green
14,Munoz,S6,9.4865,56893.8193,56903.3058,5,Green
19,Jones,S6,8.8659,56985.9353,56994.8012,5,Green
9,Dixon,S6,8.7774,58105.3785,58114.1559,5,Green
10,Kanaan,S6,9.0123,57811.6853,57820.6976,5,Green
16,Servia,S6,9.084,56770.6161,56779.7001,5,Green
5,Hinchcliffe,S6,9.0928,57051.772,57060.8648,5,Green
4,Daly,S6,8.9798,57076.076,57085.0558,5,Green
2,Newgarden,S6,10.0663,58133.7474,58143.8137,5,Green
8,Chilton,S6,8.8937,57020.5222,57029.4159,5,Green
1,Pagenaud,S6,8.6033,57115.5733,57124.1766,5,Green
7,Aleshin,S6,8.8608,56934.4968,56943.3576,5,Green
26,Sato,S6,9.003,57025.4674,57034.4704,5,Green
21,Hildebrand,S6,9.3911,56677.5688,56686.9599,5,Green
12,Power,S6,9.2744,58033.8879,58043.1623,5,Green
28,Hunter-Reay,S6,8.7078,57065.7137,57074.4215,5,Green
3,Castroneves,S6,8.7108,58082.3053,58091.0161,6,Green
15,Rahal,S6,8.5946,57680.728,57689.3226,6,Green
1,Pagenaud,S6,8.5535,57190.9495,57199.503,6,Green
7,Aleshin,S6,8.9367,57384.1617,57393.0984,6,Green
26,Sato,S6,8.9246,57102.4543,57111.3789,6,Green
14,Munoz,S6,9.0354,56973.8399,56982.8753,6,Green
19,Jones,S6,8.7618,57064.0875,57072.8493,6,Green
9,Dixon,S6,8.9453,58183.5901,58192.5354,6,Green
18,Gutierrez,S6,9.0138,57496.5432,57505.557,6,Green
4,Daly,S6,8.9583,57154.1515,57163.1098,6,Green
2,Newgarden,S6,8.673,58339.9387,58348.6117,6,Green
8,Chilton,S6,8.6915,57097.5738,57106.2653,6,Green
27,Andretti,S6,9.0866,57477.0946,57486.1812,6,Green
83,Kimball,S6,8.792,56969.1403,56977.9323,6,Green
20,Pigot,S6,8.902,57777.5921,57786.4941,6,Green
21,Hildebrand,S6,8.8,56756.1063,56764.9063,6,Green
12,Power,S6,9.0497,58116.2191,58125.2688,6,Green
28,Hunter-Reay,S6,10.3483,58149.6367,58159.985,6,Green
10,Kanaan,S6,8.9631,57889.7644,57898.7275,6,Green
16,Servia,S6,8.6657,56849.4806,56858.1463,6,Green
5,Hinchcliffe,S6,8.7412,57128.5775,57137.3187,6,Green
3,Castroneves,S6,8.7986,58159.1391,58167.9377,7,Green
15,Rahal,S6,8.8298,57760.654,57769.4838,7,Green
18,Gutierrez,S6,9.6638,57579.9022,57589.566,7,Green
27,Andretti,S6,8.8628,57555.8425,57564.7053,7,Green
83,Kimball,S6,8.8013,57046.1355,57054.9368,7,Green
20,Pigot,S6,9.5374,58143.5529,58153.0903,7,Green
14,Munoz,S6,9.1706,57310.2219,57319.3925,7,Green
19,Jones,S6,9.1113,57501.7737,57510.885,7,Green
9,Dixon,S6,9.1848,58262.7528,58271.9376,7,Green
10,Kanaan,S6,9.1885,58405.4788,58414.6673,7,Green
16,Servia,S6,8.7772,56926.6921,56935.4693,7,Green
5,Hinchcliffe,S6,8.9167,57204.6551,57213.5718,7,Green
4,Daly,S6,9.0237,57629.3415,57638.3652,7,Green
2,Newgarden,S6,8.6052,58416.8167,58425.4219,7,Green
8,Chilton,S6,8.9402,57174.3005,57183.2407,7,Green
1,Pagenaud,S6,9.5023,57975.1917,57984.694,7,Green
7,Aleshin,S6,8.7434,57460.2129,57468.9563,7,Green
26,Sato,S6,9.0697,57752.7293,57761.799,7,Green
21,Hildebrand,S6,8.9507,56833.6244,56842.5751,7,Green
12,Power,S6,8.725,58193.62,58202.345,7,Green
28,Hunter-Reay,S6,9.8928,58229.5849,58239.4777,7,Green
3,Castroneves,S6,9.0042,58379.0711,58388.0753,8,Green
15,Rahal,S6,8.6186,57836.195,57844.8136,8,Green
1,Pagenaud,S6,9.9586,58054.0372,58063.9958,8,Green
7,Aleshin,S6,8.8336,57535.9928,57544.8264,8,Green
26,Sato,S6,8.9526,57830.2815,57839.2341,8,Green
14,Munoz,S6,8.8333,57388.8991,57397.7324,8,Green
19,Jones,S6,10.5244,57581.2007,57591.7251,8,Green
9,Dixon,S6,9.1255,58342.402,58351.5275,8,Green
18,Gutierrez,S6,9.0043,57659.8566,57668.8609,8,Green
4,Daly,S6,9.0842,57708.1313,57717.2155,8,Green
2,Newgarden,S6,8.6311,58493.8419,58502.473,8,Green
8,Chilton,S6,9.1371,57706.8828,57716.0199,8,Green
27,Andretti,S6,8.7684,57633.2036,57641.972,8,Green
83,Kimball,S6,8.9511,57123.9554,57132.9065,8,Green
20,Pigot,S6,10.4327,58223.7476,58234.1803,8,Green
21,Hildebrand,S6,9.1011,56911.2614,56920.3625,8,Green
12,Power,S6,8.8631,58270.7003,58279.5634,8,Green
28,Hunter-Reay,S6,9.0309,58308.3705,58317.4014,8,Green
10,Kanaan,S6,9.0212,58484.1328,58493.154,8,Green
16,Servia,S6,8.6414,57003.9928,57012.6342,8,Green
5,Hinchcliffe,S6,9.0401,57281.0571,57290.0972,8,Green
3,Castroneves,S6,9.5105,58456.8546,58466.3651,9,Green
15,Rahal,S6,8.6099,57911.6213,57920.2312,9,Green
18,Gutierrez,S6,9.2188,57739.7314,57748.9502,9,Green
27,Andretti,S6,8.6905,57710.2454,57718.9359,9,Green
83,Kimball,S6,9.0687,57569.5345,57578.6032,9,Green
20,Pigot,S6,8.8761,58303.8626,58312.7387,9,Green
14,Munoz,S6,8.7721,57466.3875,57475.1596,9,Green
19,Jones,S6,8.6931,57661.939,57670.6321,9,Green
9,Dixon,S6,9.0021,59366.5777,59375.5798,9,Green
10,Kanaan,S6,9.1449,58867.4256,58876.5705,9,Green
16,Servia,S6,8.6945,57080.8864,57089.5809,9,Green
5,Hinchcliffe,S6,8.9088,58048.614,58057.5228,9,Green
4,Daly,S6,9.0495,57786.93,57795.9795,9,Green
2,Newgarden,S6,8.9787,58862.3775,58871.3562,9,Green
8,Chilton,S6,8.8517,57784.9148,57793.7665,9,Green
1,Pagenaud,S6,8.9901,58133.0585,58142.0486,9,Green
7,Aleshin,S6,8.8302,57920.4909,57929.3211,9,Green
26,Sato,S6,9.3199,58085.1346,58094.4545,9,Green
21,Hildebrand,S6,8.7435,57332.9294,57341.6729,9,Green
12,Power,S6,9.5613,58479.7882,58489.3495,9,Green
28,Hunter-Reay,S6,8.923,58391.5147,58400.4377,9,Green
3,Castroneves,S6,9.1143,58536.478,58545.5923,10,Green
15,Rahal,S6,8.8425,58286.8219,58295.6644,10,Green
1,Pagenaud,S6,8.758,58209.9745,58218.7325,10,Green
7,Aleshin,S6,8.8413,57997.7327,58006.574,10,Green
26,Sato,S6,9.2546,58165.5829,58174.8375,10,Green
14,Munoz,S6,9.1772,57773.9961,57783.1733,10,Green
19,Jones,S6,9.7819,57743.2399,57753.0218,10,Green
9,Dixon,S6,9.0987,59470.9171,59480.0158,10,Green
18,Gutierrez,S6,9.1866,57820.5381,57829.7247,10,Green
4,Daly,S6,8.8752,58355.4006,58364.2758,10,Green
2,Newgarden,S6,9.0558,58968.8359,58977.8917,10,Green
8,Chilton,S6,9.0608,57863.733,57872.7938,10,Green
27,Andretti,S6,9.5383,58238.7517,58248.29,10,Green
83,Kimball,S6,8.8235,57647.5683,57656.3918,10,Green
20,Pigot,S6,9.1035,58382.178,58391.2815,10,Green
21,Hildebrand,S6,8.6205,57409.1623,57417.7828,10,Green
12,Power,S6,8.7508,58559.1347,58567.8855,10,Green
28,Hunter-Reay,S6,9.4592,58470.5619,58480.0211,10,Green
10,Kanaan,S6,9.116,58971.1558,58980.2718,10,Green
16,Servia,S6,8.5957,57157.9729,57166.5686,10,Green
5,Hinchcliffe,S6,8.8784,58126.8188,58135.6972,10,Green
3,Castroneves,S6,9.0324,59347.1014,59356.1338,11,Green
15,Rahal,S6,10.1133,58363.4323,58373.5456,11,Green
27,Andretti,S6,11.2457,58317.7903,58329.036,11,Green
83,Kimball,S6,8.8643,57726.0748,57734.9391,11,Green
20,Pigot,S6,9.2578,58463.7483,58473.0061,11,Green
14,Munoz,S6,9.1721,57853.3619,57862.534,11,Green
19,Jones,S6,9.1421,58119.356,58128.4981,11,Green
9,Dixon,S6,8.8868,59607.2506,59616.1374,11,Green
10,Kanaan,S6,9.061,59074.4277,59083.4887,11,Green
16,Servia,S6,9.094,57782.1225,57791.2165,11,Green
5,Hinchcliffe,S6,8.9296,58204.3141,58213.2437,11,Green
4,Daly,S6,8.7341,58431.9744,58440.7085,11,Green
2,Newgarden,S6,9.0043,59073.7732,59082.7775,11,Green
8,Chilton,S6,8.9525,58173.3115,58182.264,11,Green
1,Pagenaud,S6,10.7982,58287.6431,58298.4413,11,Green
7,Aleshin,S6,8.9798,58313.4888,58322.4686,11,Green
26,Sato,S6,8.8403,58242.6256,58251.4659,11,Green
21,Hildebrand,S6,9.6186,57485.8147,57495.4333,11,Green
12,Power,S6,9.1224,58860.377,58869.4994,11,Green
28,Hunter-Reay,S6,8.9481,58548.2542,58557.2023,11,Green
18,Gutierrez,S6,9.5977,58139.1557,58148.7534,11,Green
3,Castroneves,S6,8.647,59449.7582,59458.4052,12,Green
15,Rahal,S6,8.6238,58441.0541,58449.6779,12,Green
1,Pagenaud,S6,8.9596,58368.3582,58377.3178,12,Green
7,Aleshin,S6,10.3281,58392.5457,58402.8738,12,Green
26,Sato,S6,12.6947,58319.1727,58331.8674,12,Green
10,Kanaan,S6,9.0562,59175.9863,59185.0425,12,Green
16,Servia,S6,8.6392,57859.6689,57868.3081,12,Green
5,Hinchcliffe,S6,9.054,58282.4116,58291.4656,12,Green
4,Daly,S6,9.0246,58509.1,58518.1246,12,Green
2,Newgarden,S6,8.8458,59178.5738,59187.4196,12,Green
8,Chilton,S6,8.8136,58251.3678,58260.1814,12,Green
27,Andretti,S6,9.3316,58398.1977,58407.5293,12,Green
83,Kimball,S6,9.1055,57805.4502,57814.5557,12,Green
20,Pigot,S6,9.2266,58543.6995,58552.9261,12,Green
14,Munoz,S6,10.2666,58233.6524,58243.919,12,Green
21,Hildebrand,S6,8.9262,57563.2407,57572.1669,12,Green
12,Power,S6,9.0985,58963.8755,58972.974,12,Green
19,Jones,S6,9.229,58200.2693,58209.4983,12,Green
9,Dixon,S6,9.0272,59708.5614,59717.5886,12,Checker
18,Gutierrez,S6,8.9768,58220.7143,58229.6911,12,Green
3,Castroneves,S6,8.7733,59553.3569,59562.1302,13,Green
15,Rahal,S6,9.0664,58888.7534,58897.8198,13,Green
1,Pagenaud,S6,8.9818,58446.3102,58455.292,13,Green
19,Jones,S6,9.2267,58307.9557,58317.1824,13,Green
18,Gutierrez,S6,9.165,58300.6,58309.765,13,Green
4,Daly,S6,9.3869,59370.7926,59380.1795,13,Green
8,Chilton,S6,8.9394,58330.1076,58339.047,13,Green
27,Andretti,S6,9.2544,58477.865,58487.1194,13,Green
83,Kimball,S6,8.9902,58122.3856,58131.3758,13,Green
20,Pigot,S6,9.9086,58882.5755,58892.4841,13,Green
14,Munoz,S6,10.6956,58316.2008,58326.8964,13,Green
7,Aleshin,S6,9.1222,58472.4155,58481.5377,13,Green
26,Sato,S6,8.9163,58399.5964,58408.5127,13,Green
21,Hildebrand,S6,9.3084,57640.5626,57649.871,13,Green
12,Power,S6,8.8334,59067.1042,59075.9376,13,Green
16,Servia,S6,8.7234,57936.4435,57945.1669,13,Green
5,Hinchcliffe,S6,8.893,58360.0831,58368.9761,13,Green
3,Castroneves,S6,8.9483,59656.2169,59665.1652,14,Green
15,Rahal,S6,8.9461,58994.3005,59003.2466,14,Green
1,Pagenaud,S6,8.8356,58523.7944,58532.63,14,Green
7,Aleshin,S6,8.8948,58550.2118,58559.1066,14,Green
8,Chilton,S6,9.2562,58409.557,58418.8132,14,Green
83,Kimball,S6,9.1534,58200.5287,58209.6821,14,Green
20,Pigot,S6,9.4468,59001.3715,59010.8183,14,Green
14,Munoz,S6,8.8605,58395.8682,58404.7287,14,Green
19,Jones,S6,8.9022,58388.6905,58397.5927,14,Green
18,Gutierrez,S6,9.2314,58380.4788,58389.7102,14,Green
26,Sato,S6,9.8572,58904.4051,58914.2623,14,Green
21,Hildebrand,S6,8.922,58018.484,58027.406,14,Green
12,Power,S6,9.3428,59169.5961,59178.9389,14,Green
16,Servia,S6,8.6366,58013.1059,58021.7425,14,Green
5,Hinchcliffe,S6,9.9258,58451.0483,58460.9741,14,Green
4,Daly,S6,9.3034,59522.3221,59531.6255,14,Green
